time,wrist_pos,wrist_vel,elbow_pos,elbow_vel,wrist_tau,elbow_tau,M11_wrist,M22_elbow
0.715000,4.671743,5.729405,-1.747375,-1.632197,-20.000000,0.000000,1.330000,2.524525
0.720000,4.699689,5.589199,-1.755202,-1.565228,-20.000000,0.000000,1.330000,2.581730
0.725000,4.726909,5.444051,-1.762675,-1.494709,-20.000000,0.000000,1.330000,2.637600
0.730000,4.753378,5.293764,-1.769778,-1.420575,-20.000000,0.000000,1.330000,2.692039
0.735000,4.780199,5.364197,-1.777056,-1.455660,9.171267,0.000000,1.330000,2.744955
0.740000,4.807390,5.438274,-1.784519,-1.492539,9.171267,0.000000,1.330000,2.798516
0.745000,4.835409,5.603792,-1.792394,-1.575059,20.000000,0.000000,1.330000,2.852717
0.750000,4.864296,5.777400,-1.800704,-1.661944,20.000000,0.000000,1.330000,2.908420
0.755000,4.894095,5.959823,-1.809472,-1.753538,20.000000,0.000000,1.330000,2.965647
0.760000,4.924855,6.151872,-1.818723,-1.850232,20.000000,0.000000,1.330000,3.024416
0.765000,4.956627,6.354461,-1.828485,-1.952465,20.000000,0.000000,1.330000,3.084742
0.770000,4.989470,6.568622,-1.838789,-2.060732,20.000000,0.000000,1.330000,3.146634
0.775000,5.021681,6.442124,-1.848784,-1.999063,-17.387505,0.000000,1.330000,3.210099
0.780000,5.053222,6.308274,-1.858448,-1.932719,-17.387505,0.000000,1.330000,3.271768
0.785000,5.083924,6.140414,-1.867690,-1.848412,-20.000000,0.000000,1.330000,3.331545
0.790000,5.113738,5.962791,-1.876481,-1.758194,-20.000000,0.000000,1.330000,3.389093
0.795000,5.142613,5.774963,-1.884790,-1.661869,-20.000000,0.000000,1.330000,3.444321
0.800000,5.170496,5.576526,-1.892586,-1.559256,-20.000000,0.000000,1.330000,3.497149
0.805000,5.197331,5.367136,-1.899837,-1.450203,-20.000000,0.000000,1.330000,3.547502
0.810000,5.223064,5.146508,-1.906510,-1.334584,-20.000000,0.000000,1.330000,3.595315
0.815000,5.249389,5.264962,-1.913448,-1.387428,9.539506,0.000000,1.330000,3.640532
0.820000,5.276338,5.389965,-1.920666,-1.443601,9.539506,0.000000,1.330000,3.686121
0.825000,5.304605,5.653246,-1.928510,-1.568905,20.000000,0.000000,1.330000,3.732057
0.830000,5.334264,5.931892,-1.937021,-1.702268,20.000000,0.000000,1.330000,3.779402
0.835000,5.365402,6.227537,-1.946244,-1.844483,20.000000,0.000000,1.330000,3.828121
0.840000,5.398112,6.542020,-1.956226,-1.996438,20.000000,0.000000,1.330000,3.878164
0.845000,5.432499,6.877407,-1.967022,-2.159130,20.000000,0.000000,1.330000,3.929465
0.850000,5.468679,7.236007,-1.978690,-2.333671,20.000000,0.000000,1.330000,3.981935
0.855000,5.504254,7.114991,-1.990034,-2.268784,-12.611852,0.000000,1.330000,4.035455
0.860000,5.539158,6.980888,-2.001016,-2.196452,-12.611852,0.000000,1.330000,4.086329
0.865000,5.572702,6.708737,-2.011287,-2.054251,-20.000000,0.000000,1.330000,4.134495
0.870000,5.604765,6.412523,-2.020782,-1.898908,-20.000000,0.000000,1.330000,4.179094
0.875000,5.635224,6.091782,-2.029433,-1.730218,-20.000000,0.000000,1.330000,4.220130
0.880000,5.663956,5.746400,-2.037174,-1.548155,-20.000000,0.000000,1.330000,4.257631
0.885000,5.690839,5.376648,-2.043938,-1.352882,-20.000000,0.000000,1.330000,4.291652
0.890000,5.715755,4.983196,-2.049662,-1.144765,-20.000000,0.000000,1.330000,4.322266
0.895000,5.742275,5.303953,-2.056125,-1.292535,15.973625,0.000000,1.330000,4.349570
0.900000,5.770480,5.641077,-2.063368,-1.448644,15.973625,0.000000,1.330000,4.377480
0.905000,5.800896,6.083139,-2.071654,-1.657297,20.000000,0.000000,1.330000,4.405841
0.910000,5.833641,6.549011,-2.081045,-1.878010,20.000000,0.000000,1.330000,4.434871
0.915000,5.868841,7.040021,-2.091601,-2.111358,20.000000,0.000000,1.330000,4.464290
0.920000,5.906626,7.556970,-2.103389,-2.357627,20.000000,0.000000,1.330000,4.493761
0.925000,5.947125,8.099791,-2.116473,-2.616649,20.000000,0.000000,1.330000,4.522870
0.930000,5.990460,8.667076,-2.130910,-2.887558,20.000000,0.000000,1.330000,4.551122
0.935000,6.031812,8.270404,-2.144292,-2.676272,-16.845810,0.000000,1.330000,4.577922
0.940000,6.070978,7.833094,-2.156508,-2.443322,-16.845810,0.000000,1.330000,4.600144
0.945000,6.107329,7.270290,-2.167240,-2.146409,-20.000000,0.000000,1.330000,4.618137
0.950000,6.140697,6.673518,-2.176397,-1.831346,-20.000000,0.000000,1.330000,4.632154
0.955000,6.170946,6.049915,-2.183906,-1.501849,-20.000000,0.000000,1.330000,4.642731
0.960000,6.197978,5.406414,-2.189714,-1.161532,-20.000000,0.000000,1.330000,4.650416
0.965000,6.222203,4.844953,-2.194022,-0.861480,-16.793093,0.000000,1.330000,4.655744
0.970000,6.243581,4.275541,-2.196806,-0.556874,-16.793093,0.000000,1.330000,4.659282
