time,wrist_pos,wrist_vel,elbow_pos,elbow_vel,wrist_tau,elbow_tau,M11_wrist,M22_elbow
0.955000,6.410396,2.745372,-3.478720,-1.328880,0.742970,0.000000,1.333000,4.653135
0.960000,6.424005,2.721856,-3.485268,-1.309687,0.742970,0.000000,1.333000,4.649839
0.965000,6.437477,2.694409,-3.491711,-1.288487,0.705736,0.000000,1.333000,4.646202
0.970000,6.450799,2.664241,-3.498040,-1.265887,0.705736,0.000000,1.333000,4.642241
0.975000,6.463976,2.635491,-3.504260,-1.243954,0.845004,0.000000,1.333000,4.637971
0.980000,6.476997,2.604222,-3.510363,-1.220721,0.845004,0.000000,1.333000,4.633404
0.985000,6.489882,2.576925,-3.516361,-1.199434,1.068997,0.000000,1.333000,4.628554
0.990000,6.502618,2.547271,-3.522245,-1.176928,1.068997,0.000000,1.333000,4.623428
0.995000,6.515227,2.521738,-3.528027,-1.156444,1.296115,0.000000,1.333000,4.618042
1.000000,6.527697,2.493988,-3.533702,-1.134811,1.296115,0.000000,1.333000,4.612398
1.005000,6.540043,2.469271,-3.539275,-1.114655,1.482552,0.000000,1.333000,4.606511
1.010000,6.552256,2.442475,-3.544742,-1.093422,1.482552,0.000000,1.333000,4.600386
1.015000,6.561413,1.831496,-3.548642,-0.780059,-20.000000,0.000000,1.333000,4.594037
1.020000,6.567547,1.226887,-3.550992,-0.469892,-20.000000,0.000000,1.333000,4.589087
1.025000,6.570682,0.626828,-3.551802,-0.162031,-20.000000,0.000000,1.333000,4.585682
1.030000,6.570828,0.029277,-3.551079,0.144527,-20.000000,0.000000,1.333000,4.583914
1.035000,6.567988,-0.567941,-3.548825,0.450850,-20.000000,0.000000,1.333000,4.583831
1.040000,6.562153,-1.167056,-3.545035,0.758037,-20.000000,0.000000,1.333000,4.585434
1.045000,6.553302,-1.770277,-3.539699,1.067178,-20.000000,0.000000,1.333000,4.588680
1.050000,6.541403,-2.379721,-3.532802,1.379321,-20.000000,0.000000,1.333000,4.593480
1.055000,6.526416,-2.997320,-3.524325,1.695421,-20.000000,0.000000,1.333000,4.599693
1.060000,6.508293,-3.624700,-3.514244,2.016286,-20.000000,0.000000,1.333000,4.607130
1.065000,6.486978,-4.263027,-3.502531,2.342494,-20.000000,0.000000,1.333000,4.615540
1.070000,6.462414,-4.912790,-3.489160,2.674293,-20.000000,0.000000,1.333000,4.624612
1.075000,6.434546,-5.573542,-3.474102,3.011465,-20.000000,0.000000,1.333000,4.633963
1.080000,6.403328,-6.243562,-3.457337,3.353162,-20.000000,0.000000,1.333000,4.643134
1.085000,6.368731,-6.919485,-3.438848,3.697718,-20.000000,0.000000,1.333000,4.651583
1.090000,6.330751,-7.595924,-3.418636,4.042464,-20.000000,0.000000,1.333000,4.658686
1.095000,6.289425,-8.265177,-3.396718,4.383581,-20.000000,0.000000,1.333000,4.663738
1.100000,6.244840,-8.917141,-3.373138,4.716056,-20.000000,0.000000,1.333000,4.665961
1.105000,6.197142,-9.539582,-3.347968,5.033816,-20.000000,0.000000,1.333000,4.664530
1.110000,6.146547,-10.118904,-3.321318,5.330116,-20.000000,0.000000,1.333000,4.658601
1.115000,6.094035,-10.502512,-3.293674,5.528713,-15.244110,0.000000,1.333000,4.647359
1.120000,6.039916,-10.823650,-3.265193,5.696276,-15.244110,0.000000,1.333000,4.630329
1.125000,5.985721,-10.839158,-3.236637,5.711268,-6.610962,0.000000,1.333000,4.607112
1.130000,5.931702,-10.803690,-3.208131,5.701022,-6.610962,0.000000,1.333000,4.578165
1.135000,5.879106,-10.519239,-3.180299,5.566548,1.454529,0.000000,1.333000,4.543726
1.140000,5.828023,-10.216646,-3.153183,5.423225,1.454529,0.000000,1.333000,4.504930
1.145000,5.779241,-9.756376,-3.127176,5.201272,7.897339,0.000000,1.333000,4.462379
1.150000,5.732703,-9.307530,-3.102250,4.985176,7.897339,0.000000,1.333000,4.417369
1.155000,5.688806,-8.779355,-3.078603,4.729531,12.467285,0.000000,1.333000,4.370545
1.160000,5.647417,-8.277948,-3.056166,4.487318,12.467285,0.000000,1.333000,4.322993
1.165000,5.608703,-7.742780,-3.035025,4.228242,15.667480,0.000000,1.333000,4.275231
1.170000,5.572510,-7.238483,-3.015102,3.984556,15.667480,0.000000,1.333000,4.228060
1.175000,5.538906,-6.720828,-2.996432,3.734115,18.084808,0.000000,1.333000,4.181843
1.180000,5.507744,-6.232468,-2.978941,3.498190,18.084808,0.000000,1.333000,4.137153
1.185000,5.479046,-5.739524,-2.962642,3.259814,20.000000,0.000000,1.333000,4.094224
1.190000,5.452686,-5.272049,-2.947472,3.033963,20.000000,0.000000,1.333000,4.053463
1.195000,5.428550,-4.827109,-2.933376,2.819145,20.000000,0.000000,1.333000,4.015014
1.200000,5.406540,-4.402038,-2.920306,2.614001,20.000000,0.000000,1.333000,3.978988
1.205000,5.386568,-3.994427,-2.908219,2.417304,20.000000,0.000000,1.333000,3.945467
1.210000,5.368558,-3.602104,-2.897080,2.227948,20.000000,0.000000,1.333000,3.914513
1.215000,5.352442,-3.223112,-2.886855,2.044936,20.000000,0.000000,1.333000,3.886171
1.220000,5.338164,-2.855682,-2.877518,1.867365,20.000000,0.000000,1.333000,3.860476
1.225000,5.325673,-2.498208,-2.869046,1.694418,20.000000,0.000000,1.333000,3.837451
1.230000,5.314926,-2.149224,-2.861419,1.525346,20.000000,0.000000,1.333000,3.817112
1.235000,5.305890,-1.807382,-2.854622,1.359465,20.000000,0.000000,1.333000,3.799470
1.240000,5.298532,-1.471433,-2.848641,1.196139,20.000000,0.000000,1.333000,3.784533
1.245000,5.292831,-1.140209,-2.843468,1.034775,20.000000,0.000000,1.333000,3.772305
1.250000,5.288768,-0.812606,-2.839093,0.874814,20.000000,0.000000,1.333000,3.762788
1.255000,5.286331,-0.487567,-2.835515,0.715724,20.000000,0.000000,1.333000,3.755984
1.260000,5.285510,-0.164071,-2.832730,0.556989,20.000000,0.000000,1.333000,3.751892
1.265000,5.286305,0.158881,-2.830739,0.398109,20.000000,0.000000,1.333000,3.750514
1.270000,5.288716,0.482282,-2.829546,0.238588,20.000000,0.000000,1.333000,3.751849
