time,theta0,theta1,dtheta0,dtheta1,M00,M01,M10,M11,Cv0,Cv1,taug0,taug1,hplus0,hplus1,hminus0,hminus1,vdot_plus0,vdot_plus1,vdot_minus0,vdot_minus1
3.003000000,1.061644679,0.741905037,1.555029918,-2.525372701,4.137365352,2.067182676,2.067182676,1.330000000,0.997697214,1.633906640,-22.393998265,-9.545473292,-21.396301051,-7.911566652,23.391695479,11.179379932,9.843759502,-9.351340193,-6.507888393,1.709484370
3.004000000,1.063193201,0.739381374,1.548522030,-2.523663217,4.140771099,2.068885549,2.068885549,1.330000000,0.975046953,1.615793025,-22.407291795,-9.547675254,-21.432244842,-7.931882229,23.382338747,11.163468280,9.857651886,-9.370279180,-6.522392643,1.752342561
3.005000000,1.064735201,0.736859463,1.541999637,-2.521910874,4.144165079,2.070582540,2.070582540,1.330000000,0.952535719,1.597774392,-22.420509590,-9.549878842,-21.467973871,-7.952104451,23.373045310,11.147653234,9.871484102,-9.389186594,-6.536944086,1.795209815
3.006000000,1.066270664,0.734339347,1.535462693,-2.520115665,4.147547233,2.072273617,2.072273617,1.330000000,0.930164351,1.579851103,-22.433651711,-9.552083857,-21.503487361,-7.972232754,23.363816062,11.131934960,9.885255822,-9.408061715,-6.551542689,1.838085792
3.007000000,1.067799575,0.731821070,1.528911151,-2.518277579,4.150917503,2.073958751,2.073958751,1.330000000,0.907933667,1.562023519,-22.446718217,-9.554290098,-21.538784551,-7.992266579,23.354651884,11.116313618,9.898966727,-9.426903830,-6.566188398,1.880970129
3.008000000,1.069321920,0.729304673,1.522344962,-2.516396609,4.154275829,2.075637915,2.075637915,1.330000000,0.885844470,1.544291995,-22.459709168,-9.556497369,-21.573864697,-8.012205374,23.345553638,11.100789365,9.912616503,-9.445712234,-6.580881140,1.923862436
3.009000000,1.070837684,0.726790200,1.515764081,-2.514472746,4.157622156,2.077311078,2.077311078,1.330000000,0.863897547,1.526656881,-22.472624623,-9.558705471,-21.608727076,-8.032048591,23.336522170,11.085362352,9.926204841,-9.464486230,-6.595620827,1.966762298
3.010000000,1.072346852,0.724277694,1.509168460,-2.512505984,4.160956426,2.078978213,2.078978213,1.330000000,0.842093665,1.509118521,-22.485464644,-9.560914207,-21.643370979,-8.051795687,23.327558309,11.070032728,9.939731441,-9.483225131,-6.610407349,2.009669271
3.011000000,1.073849411,0.721767198,1.502558053,-2.510496315,4.164278585,2.080639292,2.080639292,1.330000000,0.820433574,1.491677254,-22.498229292,-9.563123380,-21.677795717,-8.071446126,23.318662866,11.054800635,9.953196011,-9.501928256,-6.625240582,2.052582889
3.012000000,1.075345343,0.719258754,1.495932812,-2.508443732,4.167588577,2.082294289,2.082294289,1.330000000,0.798918009,1.474333417,-22.510918627,-9.565332793,-21.712000618,-8.090999376,23.309836636,11.039666211,9.966598263,-9.520594935,-6.640120380,2.095502656
3.013000000,1.076834636,0.716752406,1.489292692,-2.506348229,4.170886349,2.083943174,2.083943174,1.330000000,0.777547685,1.457087339,-22.523532711,-9.567542251,-21.745985026,-8.110454912,23.301080396,11.024629590,9.979937918,-9.539224506,-6.655046582,2.138428051
3.014000000,1.078317274,0.714248196,1.482637645,-2.504209801,4.174171847,2.085585923,2.085585923,1.330000000,0.756323301,1.439939344,-22.536071607,-9.569751558,-21.779748306,-8.129812214,23.292394907,11.009690903,9.993214703,-9.557816316,-6.670019005,2.181358528
3.015000000,1.079793241,0.711746168,1.475967626,-2.502028442,4.177445018,2.087222509,2.087222509,1.330000000,0.735245538,1.422889753,-22.548535376,-9.571960520,-21.813289838,-8.149070767,23.283780914,10.994850273,10.006428352,-9.576369719,-6.685037450,2.224293510
3.016000000,1.081262524,0.709246364,1.469282589,-2.499804149,4.180705812,2.088852906,2.088852906,1.330000000,0.714315061,1.405938880,-22.560924081,-9.574168941,-21.846609020,-8.168230062,23.275239142,10.980107821,10.019578607,-9.594884083,-6.700101701,2.267232397
3.017000000,1.082725106,0.706748827,1.462582487,-2.497536917,4.183954177,2.090477089,2.090477089,1.330000000,0.693532517,1.389087034,-22.573237785,-9.576376630,-21.879705268,-8.187289596,23.266770303,10.965463663,10.032665216,-9.613358780,-6.715211521,2.310174561
